customer_id,first_name,last_name,birth_year,height_cm,weight,income,experience,city,gender,department,education,payment_method,product_type,satisfaction,food_spending,travel_spending,shopping_spending,purchase_history,random_number,order_date,purchased
10167,Hassan,Ahmed,2004,156.3,60.5,72177.0,0.0,Islamabad,Male,,Bachelor,Debit Card,Grocery,Medium,15230.0,14114.0,8706.0,7,64928,2024-05-03,No
10329,Maham,Butt,1967,,77.1,47422.0,21.5,Rawalpindi,Female,IT,Bachelor,Credit Card,Furniture,Medium,16029.0,11623.0,13756.0,10,97817,2025-07-14,No
10498,Ayesha,Butt,1991,180.5,73.6,105493.0,3.0,Islamabad,Female,Operations,Bachelor,Cash,Books,Medium,12612.0,12491.0,29731.0,8,96430,2025-09-23,No
10135,Zain,Malik,1966,182.1,66.3,79941.0,27.2,Lahore,Male,Marketing,Bachelor,Debit Card,Grocery,High,7685.0,10752.0,3744.0,4,361,2024-06-01,Yes
10307,Ahmed,Hussain,1987,182.3,78.0,46845.0,8.7,Karachi,Male,Sales,Bachelor,Bank Transfer,Electronics,Medium,8957.0,14659.0,13881.0,8,45681,2025-04-08,Yes
10486,Hassan,Siddiqui,1986,172.7,80.9,89340.0,6.5,Rawalpindi,Female,Operations,Master,Credit Card,Grocery,High,7728.0,5626.0,17083.0,11,36745,2026-03-26,No
10320,Sara,Khan,1965,171.7,74.3,58765.0,23.0,Lahore,Female,IT,Bachelor,Debit Card,Electronics,Medium,17391.0,10748.0,9271.0,6,49682,2025-02-26,No
10244,Laiba,Siddiqui,1989,170.5,46.2,43017.0,9.4,Lahore,Male,HR,Bachelor,Cash,Grocery,High,17026.0,2254.0,16065.0,8,74802,2024-03-01,No
10055,Zain,Butt,1990,186.7,76.2,171405.0,12.0,Karachi,Male,HR,Master,Bank Transfer,Grocery,High,10484.0,4831.0,7396.0,8,93481,2025-09-20,No
10364,Usman,Hussain,1990,154.3,66.8,53170.0,,Faisalabad,Female,HR,Bachelor,Cash,Clothing,Medium,6464.0,3822.0,12020.0,8,69226,2026-03-15,Yes
10051,Omar,Siddiqui,2000,166.6,69.2,54186.0,0.0,Karachi,Female,Finance,PhD,Debit Card,Clothing,Low,8171.0,2889.0,8461.0,7,10225,2026-02-22,No
10461,Fatima,Siddiqui,1981,170.0,70.5,29381.0,12.0,Lahore,Male,Finance,Master,Debit Card,Grocery,Medium,7496.0,4026.0,8569.0,6,9103,2025-10-07,Yes
10175,Usman,Ali,1966,153.9,62.0,52150.0,,Karachi,Female,Marketing,Master,Bank Transfer,Furniture,Medium,23469.0,3397.0,17051.0,9,73587,2024-10-02,No
10446,Ayesha,Ahmed,1972,174.8,72.4,35903.0,21.5,Karachi,Male,Operations,Master,Bank Transfer,Books,Low,20939.0,3244.0,2905.0,5,94369,2025-09-04,No
10190,Ayesha,Sheikh,1984,173.9,84.8,110820.0,12.5,Lahore,Female,Operations,Bachelor,Credit Card,Books,Medium,,6882.0,15037.0,11,88591,2025-03-20,No
10074,Hira,Qureshi,1977,173.0,65.6,43947.0,,Karachi,Male,HR,Bachelor,Debit Card,Electronics,Medium,2767.0,13313.0,12692.0,7,72083,2025-07-15,No
10464,Hassan,Ali,2003,161.0,66.4,71748.0,0.0,Karachi,Female,Marketing,Master,Bank Transfer,Books,High,4965.0,8635.0,5575.0,15,84080,2025-07-04,No
10188,Ahmed,Siddiqui,1980,174.7,66.9,60709.0,12.8,Rawalpindi,Male,HR,Bachelor,Credit Card,Clothing,Low,6465.0,12403.0,4581.0,7,75526,2024-02-15,No
10170,Zoya,Ahmed,1976,179.4,87.6,150140.0,20.4,Rawalpindi,Male,Operations,Bachelor,Cash,Books,Medium,17753.0,9135.0,14353.0,13,24867,2024-02-16,Yes
10059,Ahmed,Sheikh,1993,171.3,78.4,75537.0,12.5,Karachi,Male,Operations,Bachelor,Cash,Books,Medium,13317.0,1419.0,17343.0,7,24337,2025-07-09,No
10049,Hussain,Butt,1981,175.4,71.1,73980.0,16.9,Rawalpindi,Male,Operations,Bachelor,Bank Transfer,Grocery,High,14191.0,8330.0,15152.0,6,27471,2024-07-11,Yes
10345,Fatima,Khan,1992,175.9,70.2,33815.0,2.7,Karachi,Female,Operations,Bachelor,Mobile Wallet,Books,Medium,12767.0,10456.0,5832.0,7,20250,2026-01-08,Yes
10236,Ali,Sheikh,1986,166.0,71.3,75527.0,11.0,Karachi,Male,Marketing,Master,Mobile Wallet,Electronics,High,3522.0,2265.0,17099.0,7,53731,2025-07-11,No
10253,Sana,Hussain,1996,177.9,82.5,81328.0,5.9,,Female,Finance,Bachelor,Debit Card,Electronics,High,16400.0,5464.0,4022.0,12,91613,2024-01-13,No
10022,Sana,Hussain,1986,169.0,63.9,61991.0,11.6,Islamabad,Male,,School,Cash,Grocery,High,7648.0,1125.0,8132.0,9,12019,2026-06-04,Yes
10314,Ayesha,Raza,1990,167.6,65.2,53701.0,11.8,Karachi,Female,HR,,Debit Card,Grocery,Medium,15416.0,6014.0,9301.0,8,11676,2026-08-09,No
10460,Usman,Siddiqui,2001,177.6,79.3,40098.0,6.8,Lahore,Female,Finance,School,Debit Card,Furniture,High,3426.0,7051.0,16679.0,7,81235,2026-06-25,Yes
10161,Zoya,Butt,1966,174.2,70.5,63673.0,,Karachi,Female,HR,Bachelor,Credit Card,Furniture,Medium,7873.0,11994.0,10943.0,7,12428,2026-03-31,No
10277,Ali,Ahmed,1987,183.4,77.7,32551.0,13.8,Karachi,Male,Finance,Bachelor,Debit Card,Books,Medium,6483.0,10697.0,16057.0,9,51886,2025-08-31,No
10444,Iqra,Butt,1973,163.6,61.1,25526.0,19.7,Lahore,Male,Operations,Bachelor,Debit Card,Books,Medium,16517.0,5529.0,15164.0,4,2807,2025-01-27,Yes
10192,Sana,Butt,2005,179.9,65.8,96542.0,0.0,Faisalabad,Female,IT,School,Bank Transfer,Grocery,Medium,10102.0,5106.0,4655.0,7,95911,2024-02-15,No
10386,Zoya,Siddiqui,2001,180.4,72.3,43315.0,6.7,Islamabad,Male,Marketing,Master,Mobile Wallet,Clothing,Low,12785.0,16824.0,10046.0,6,83409,2025-07-14,No
10294,Maham,Butt,1973,173.3,71.7,150486.0,19.7,Lahore,Male,Sales,Master,Bank Transfer,Electronics,Medium,8122.0,11951.0,6717.0,6,54458,2025-06-14,Yes
10414,Iqra,Malik,1980,161.9,71.2,47964.0,21.9,Karachi,Male,Finance,School,Mobile Wallet,Furniture,Medium,9273.0,9966.0,11473.0,13,33744,2026-06-15,No
10344,Omar,Malik,1986,160.0,70.7,27458.0,14.7,Islamabad,Male,IT,Bachelor,Credit Card,Clothing,High,8068.0,12706.0,3617.0,8,19624,2025-05-15,Yes
10258,Ali,Malik,2004,174.2,60.2,40720.0,0.0,Islamabad,Female,IT,Bachelor,Credit Card,Furniture,Medium,3931.0,25400.0,17094.0,12,98490,2024-09-20,Yes
10309,Ahmed,Malik,1975,159.5,68.1,79007.0,20.9,Karachi,Male,Finance,Bachelor,Mobile Wallet,Books,Low,6261.0,3272.0,11263.0,11,10163,2026-08-01,No
10150,Bilal,Ahmed,1990,168.0,74.1,80005.0,9.1,Lahore,Female,HR,Bachelor,Cash,Grocery,Low,10814.0,1975.0,3299.0,11,976,2024-04-16,Yes
10131,Sara,Butt,1995,180.0,65.6,101668.0,6.3,Lahore,Male,Finance,Bachelor,Mobile Wallet,Books,Medium,12037.0,2274.0,12024.0,8,85663,2026-08-09,No
10152,Saad,Raza,1995,157.3,56.2,93074.0,8.3,Faisalabad,Female,Operations,Master,Cash,Clothing,Low,8934.0,5426.0,14676.0,3,16266,2026-01-14,No
10360,Zain,Khan,1979,175.8,69.1,127308.0,12.5,Lahore,Female,Sales,Master,Mobile Wallet,Electronics,High,7344.0,9389.0,8185.0,9,60335,2024-07-03,No
10100,Usman,Qureshi,2003,,74.2,106421.0,2.5,Karachi,Female,IT,Bachelor,Cash,Grocery,Medium,10882.0,10610.0,12890.0,11,66989,2026-05-26,Yes
10373,Sara,Malik,1965,164.6,72.9,26521.0,22.5,Karachi,Male,IT,Bachelor,Debit Card,Clothing,High,11911.0,4574.0,8649.0,10,43639,2026-03-20,Yes
10088,Ali,Ali,1969,175.9,67.3,114518.0,21.2,Karachi,Female,Marketing,Bachelor,Mobile Wallet,Grocery,Medium,11612.0,15300.0,19394.0,5,96135,2026-01-23,Yes
10459,Hamza,Hussain,1968,163.9,52.8,71554.0,29.0,Karachi,Male,Sales,Master,Credit Card,Furniture,Low,2632.0,5888.0,12895.0,11,94680,2025-02-18,Yes
10331,Mariam,Siddiqui,1969,164.8,68.4,35558.0,20.6,Islamabad,Male,HR,Bachelor,Cash,Furniture,High,8515.0,8754.0,5192.0,6,50101,2025-02-22,Yes
10215,Zain,Butt,1966,179.8,79.0,,27.8,Karachi,Male,Sales,Master,Bank Transfer,Electronics,Medium,11110.0,2563.0,5864.0,9,66404,2024-03-05,Yes
10467,Zoya,Sheikh,1994,166.5,66.8,70849.0,2.6,Karachi,Female,IT,Bachelor,Bank Transfer,Books,Medium,7035.0,11691.0,18742.0,6,92657,2024-11-10,No
10122,Zoya,Raza,1971,173.8,67.6,48805.0,25.1,Lahore,Male,Operations,Bachelor,Credit Card,Clothing,Medium,9294.0,2633.0,30944.0,8,17112,2024-08-19,Yes
10105,Ali,Khan,1984,168.2,70.0,43850.0,7.7,Lahore,Female,Marketing,Master,Mobile Wallet,Electronics,Medium,18389.0,14873.0,8643.0,13,34537,2024-09-11,No
10021,Zain,Khan,1985,163.7,70.9,107519.0,11.1,Karachi,Male,HR,Master,Credit Card,Electronics,Low,12385.0,12149.0,17092.0,8,4488,2024-07-04,Yes
10189,Bilal,Khan,1986,168.6,69.4,52302.0,10.5,Karachi,Female,Finance,Bachelor,Debit Card,Grocery,Medium,10537.0,7105.0,12615.0,14,83745,2024-06-16,No
10072,Sara,Qureshi,2000,161.4,53.4,80260.0,0.3,Rawalpindi,Male,Sales,Bachelor,Mobile Wallet,Furniture,High,9399.0,10800.0,3613.0,5,20498,2025-02-28,Yes
10107,Usman,Khan,1996,158.2,59.1,72761.0,8.4,Karachi,Male,Sales,Bachelor,Bank Transfer,Clothing,High,11524.0,4478.0,12565.0,9,77392,2024-11-04,No
10271,Bilal,Sheikh,1979,169.8,68.3,62079.0,13.9,Faisalabad,Female,HR,Bachelor,Credit Card,Clothing,Medium,3313.0,11424.0,14491.0,7,66762,2026-01-15,No
10349,Hussain,Siddiqui,1972,165.3,,25000.0,23.9,Karachi,Male,Operations,,Debit Card,Grocery,High,6914.0,8501.0,5586.0,7,94139,2026-02-19,No
10436,Zoya,Khan,1968,187.5,84.8,291324.0,25.2,Lahore,Female,IT,Master,Cash,Books,Medium,7576.0,7315.0,6493.0,6,24672,2024-08-21,Yes
10103,Omar,Hussain,1970,171.4,85.9,86579.0,19.0,Rawalpindi,Male,,Master,Credit Card,Grocery,High,7906.0,2024.0,10408.0,10,10220,2024-12-16,No
